datatime,WROT_TemAxis1Ctrl,WROT_TemAxis2Ctrl,WROT_TemAxis3Ctrl,WROT_PtCapTemBl1,WROT_PtCapTemBl2,WROT_PtCapTemBl3,WROT_TemB1Mot,WROT_TemB2Mot,WROT_TemB3Mot,WROT_TemHub,WROT_TemHub2,WROT_TemHub3,WROT_Pitch1CapHighVol,WROT_Pitch2CapHighVol,WROT_Pitch3CapHighVol,WROT_CurBlade1Motor,WROT_CurBlade2Motor,WROT_CurBlade3Motor,WROT_Blade1Position,WROT_Blade2Position,WROT_Blade3Position,WROT_TemBlade1Inver,WROT_TemBlade2Inver,WROT_TemBlade3Inver,WTRM_TemGeaOil,WTRM_TemGeaMSDE,WTRM_TemGeaZSDE,WTRM_GBoxOilPmpP,WTRM_TemGBoxOilE,WCNV_GridPPower,WCNV_GridQPower,WWPP_APProduction,WGEN_TemGenDriEnd,WGEN_TemGenNonDE,WGEN_TemGenStaU,WGEN_TemGenStaV,WGEN_TemGenStaW,WGEN_TemGenStaU2,WGEN_TemGenStaV2,WGEN_TemGenStaW3,WGEN_GenCoolAirTem,WNAC_WindSpeed,WNAC_WindDirection,WNAC_TemOut,WNAC_TemNacelleCab,WNAC_TemNacelleCabOut,WVIB_VibrationLFil,WVIB_VibrationVFil,WYAW_YawPosition,WYAW_Brake_Pressure,WTOW_TemTowerCab,WTRM_RotorSpd,WTRM_PowerStoreTRBS,WTRM_TemMainBearing,WTRM_TemMainBearing2,WGEN_GenActivePW,WGEN_GenReactivePW,WGEN_GenSpd,WGEN_Torque,WGEN_TorqueSetpoint
2022-04-01 01:40:00,,,,0.0,0.0,0.0,,,,,26.28000000000001,25.405,0.0,0.0,0.0,0.0,0.0,0.0,89.0,89.01,88.99,,,,59.61999999999999,57.865,51.50999999999999,-3.97905,43.42,0.0,0.0,0.0,34.62,44.78,0.0,0.0,0.0,44.165,53.465,49.290000000000006,25.41,,,0.0,0.0,0.0,,,0.0,153.1135,0.0,,142.59930000000003,0.0,0.0,0.0,0.0,1.6150000000000002,0.0,0.0
2022-04-01 01:50:00,,,,0.0,0.0,0.0,,,,,25.915000000000003,25.77,0.0,0.0,0.0,0.0,0.0,0.0,89.0,89.01,88.99,,,,59.34000000000001,57.535,51.24499999999999,-3.982,42.010000000000005,0.0,0.0,0.0,34.18,43.73,0.0,0.0,0.0,43.55,53.04,48.915000000000006,25.300000000000004,,,0.0,0.0,0.0,,,0.0,153.23549999999997,0.0,,142.53825000000003,0.0,0.0,0.0,0.0,-2.05,0.0,0.0
2022-04-01 02:00:00,,,,0.0,0.0,0.0,,,,,26.005000000000003,25.14,0.0,0.0,0.0,0.0,0.0,0.0,89.0,89.01,88.99,,,,58.69,56.985,50.985,-3.9819999999999993,40.88,0.0,0.0,0.0,33.775,42.755,0.0,0.0,0.0,43.00500000000001,52.65,48.57,26.525,,,0.0,0.0,0.0,,,0.0,153.327,0.0,,142.55350000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-01 02:10:00,,,,0.0,0.0,0.0,,,,,26.005000000000003,24.74,0.0,0.0,0.0,0.0,0.0,0.0,89.0,89.01,88.99,,,,58.11500000000001,56.375,50.565000000000005,-3.98005,39.915000000000006,0.0,0.0,0.0,33.39,41.86,0.0,0.0,0.0,42.48,52.295,48.260000000000005,27.725,,,0.0,0.0,0.0,,,0.0,153.43374999999995,0.0,,142.3705,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-01 02:20:00,,,,0.0,0.0,0.0,,,,,25.97,24.565,0.0,0.0,0.0,0.0,0.0,0.0,89.0,89.01,88.99,,,,57.510000000000005,55.845000000000006,50.19500000000001,-3.98,39.10000000000001,0.0,0.0,0.0,33.05,40.99,0.0,0.0,0.0,42.040000000000006,51.98,48.010000000000005,28.270000000000003,,,0.0,0.0,0.0,,,0.0,153.6015,0.0,,142.23325,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-01 02:30:00,,,,0.0,0.0,0.0,,,,,25.76,24.53,0.0,0.0,0.0,0.0,0.0,0.0,89.0,89.01,88.99,,,,56.265,55.475,49.83,-3.981,38.260000000000005,0.0,0.0,0.0,32.735,40.175,0.0,0.0,0.0,41.61,51.67,47.73,28.195000000000004,,,0.0,0.0,0.0,,,0.0,153.55574999999996,0.0,,141.40925,0.0,0.0,0.0,0.0,8.075,0.0,0.0
2022-04-01 02:40:00,,,,0.0,0.0,0.0,,,,,25.78,25.05,0.0,0.0,0.0,0.0,0.0,0.0,89.0,89.01,88.99,,,,55.38499999999999,55.07500000000001,49.435,-3.982,37.43,0.0,0.0,0.0,32.465,39.4,0.0,0.0,0.0,41.195,51.370000000000005,47.455,28.215,,,0.0,0.0,0.0,,,0.0,153.61674999999997,0.0,,142.14180000000002,0.0,0.0,0.0,0.0,0.345,0.0,0.0
2022-04-01 02:50:00,,,,0.0,0.0,0.0,,,,,25.544999999999995,25.08,0.0,0.0,0.0,0.0,0.0,0.0,87.05,87.059,87.0405,,,,55.255,54.65500000000001,49.080000000000005,-3.983,36.870000000000005,0.0,0.0,0.0,32.21,38.665000000000006,0.0,0.0,0.0,40.825,51.09,47.21000000000001,28.9,,,0.0,0.0,0.0,,,0.0,153.6015,0.0,,143.2558,0.0,0.0,0.0,0.0,9.820000000000002,0.0,0.0
2022-04-01 03:00:00,,,,0.0,0.0,0.0,,,,,25.585,25.535,0.0,0.0,0.0,14.0,12.0,13.5,2.488,2.5050000000000003,2.4975,,,,54.36500000000001,55.455,50.9,-3.98005,39.955000000000005,26.76,-17.671649999999996,0.0,35.535000000000004,38.42,0.0,0.0,0.0,40.885000000000005,51.005,47.135000000000005,29.934999999999995,,,0.0,0.0,0.0,,,0.0,153.754,0.0,,142.17235,0.0,0.0,31.8,-1.25,926.56,3.956,3.9708
2022-04-01 03:10:00,,,,0.0,0.0,0.0,,,,,26.125,25.96,0.0,0.0,0.0,0.0,0.0,0.0,-0.0399999999999999,-0.0199999999999999,-0.03,,,,54.77,58.18000000000001,54.845000000000006,-3.981,47.575,8.729999999999999,-5.506299999999999,0.0,41.265,39.375,0.0,0.0,0.0,43.15,53.135000000000005,49.21999999999999,36.97,,,0.0,0.0,0.0,,,0.0,153.8455,0.0,,139.395,0.0,0.0,13.0,-0.65,1047.615,2.2960000000000003,2.2618
2022-04-01 03:20:00,,,,0.0,0.0,0.0,,,,,25.49,25.705,0.0,0.0,0.0,3.5,8.5,7.0,84.136,84.19699999999999,84.18249999999998,,,,56.725,57.955,55.620000000000005,-3.98,49.81500000000001,-0.75,2.5251,0.0,41.19000000000001,40.235,0.0,0.0,0.0,44.44500000000001,54.49,50.57000000000001,38.18,,,0.0,0.0,0.0,,,0.0,154.181,0.0,,141.7605,0.0,0.0,-0.25,0.0,60.705,0.009,0.0
2022-04-01 03:30:00,,,,0.0,0.0,0.0,,,,,25.4,24.555,0.0,0.0,0.0,0.0,0.0,0.0,88.98,89.04999999999998,89.02999999999999,,,,56.86,56.52,53.69,-3.981,47.99,0.0,0.0,0.0,39.89,40.11,0.0,0.0,0.0,43.87500000000001,54.08,50.25000000000001,36.02,,,0.0,0.0,0.0,,,0.0,154.21160000000003,0.0,,141.0581,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-01 03:40:00,,,,0.0,0.0,0.0,,,,,25.4,23.9,0.0,0.0,0.0,0.0,0.0,0.0,88.98,89.04999999999998,89.02999999999999,,,,56.325,55.645,52.475,-3.98105,45.765,0.0,0.0,0.0,38.885000000000005,39.78,0.0,0.0,0.0,43.36000000000001,53.665000000000006,49.865,34.1,,,0.0,0.0,0.0,,,0.0,154.22690000000003,0.0,,140.82924999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-01 03:50:00,,,,0.0,0.0,0.0,,,,,25.4,23.535,0.0,0.0,0.0,0.0,0.0,0.0,88.98,89.04999999999998,89.02999999999999,,,,55.475,55.005,51.63499999999999,-3.98,43.81,0.0,0.0,0.0,38.03,39.325,0.0,0.0,0.0,42.91,53.30499999999999,49.55,32.655,,,0.0,0.0,0.0,,,0.0,154.2881,0.0,,140.631,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-01 04:00:00,,,,0.0,0.0,0.0,,,,,25.330000000000005,23.26,0.0,0.0,0.0,0.0,0.0,0.0,88.98,89.04999999999998,89.02999999999999,,,,54.74000000000001,54.455,50.935,-3.9781,42.17,0.0,0.0,0.0,37.295,38.84000000000001,0.0,0.0,0.0,42.49,52.985000000000014,49.25000000000001,31.64,,,0.0,0.0,0.0,,,0.0,154.36460000000002,0.0,,140.53950000000003,0.0,0.0,0.0,0.0,-0.11,0.0,0.0
